id,talent_tags
470,Olahraga|Atlet|Ambisius|Ramah|Kpopers
471,Teknologi|Programmer|Coding|Inovatif|Penulis lagu
472,Seni|Stylist|Kreatif|Ramah|Perfeksionis
473,Pengajar|Ramah|Penulis lagu|Cerdas|Intelektual
474,Fashion|Stylist|Model|Pengusaha|Ramah
475,Teknologi|Ramah|Penari|Programmer|Ambisius
476,Pengajar|Sejarah|Atlet|Ramah|Disiplin
477,Seni|Pengajar|Penari|Kreatif|Ramah
478,Traveling|Videografi|Desain Ui|Ilustrator|Ramah
479,Olahraga|Pengajar|Gym|Bermain musik|Ramah
480,Film|Editor|Perfeksionis|Kreatif|Cerdas
481,Pengajar|Pengusaha|Ramah|Inovatif|Disiplin
482,Seni|Seniman|Kreatif|Ramah|Ambisius
483,Pengajar|Billiard|Menyelam|Cerdas|Ramah
484,Musisi|Sabar|Komposer|Kreatif|Ramah
485,Teknologi|Programmer|Desain|Coding|Game
486,Fashion|Desain|Bekerja|Kreatif|Cerdas
487,Pengajar|Budaya|Montir mobil|Ramah|Cerdas
488,Olahraga|Pengajar|Riang|Dermawan|Ramah
489,Film|Aktor/Aktris|Model|Ambisius|Kreatif
490,Teknologi|Coding|Programmer|Bernyanyi|Gym
491,Seni|Fotografer|Fotografi|Ambisius|Bekerja
492,Pengajar|Musisi|Patriotik|Sabar|Ramah
493,Olahraga|Badminton|Pengajar|Ramah|Cerdas
494,Fashion|Model|Desain|Kreatif|Cerdas
495,Teknologi|Coding|Romantis|Kreatif|Programmer
496,Pengajar|Budaya|Lari|Ramah|Pembuat perhiasan
497,Seniman|Kreatif|Seni|Cerdas|Humoris
498,Musisi|Belanja|Komposer|Inovatif|Ramah
499,Olahraga|Basket|Pengajar|Cerdas|Ramah
500,Teknologi|Programmer|Coding|Inovatif|Visioner
501,Seni|Desain|Cerdas|Inovatif|Kreatif
502,Pengajar|Ramah|Jogging|Cerdas|Self development
503,Film|Sutradara|Penulis|Kreatif|Ambisius
504,Fashion|Model|Stylist|Perfeksionis|Kreatif
505,Teknologi|Programmer|Coding|Cerdas|Kreatif
506,Olahraga|Pengajar|Ramah|Ambisius|Petualangan
507,Seni|Ilustrator|Kreatif|Seniman|Ramah
508,Musisi|Menyanyi|Penyanyi|Ramah|Kreatif
